fpath,gender,masterCategory,baseColour,subCategory,articleType,labels,id,season,usage,fname
training_img/52579.jpg,Women,Accessories,Beige,Bags,Other,Women;Accessories;Bags;Clutches;Beige;Summer;Casual,,,,
training_img/4304.jpg,Unisex,Apparel,Pink,Topwear,Other,Unisex;Apparel;Topwear;Tshirts;Pink;Summer;Casual,,,,
training_img/39737.jpg,Men,Footwear,Black,Sandal,Other,Men;Footwear;Sandal;Sandals;Black;Summer;Casual,,,,
training_img/11993.jpg,Men,Apparel,Blue,Topwear,Other,Men;Apparel;Topwear;Tshirts;Blue;Fall;Casual,,,,
training_img/57016.jpg,Men,Apparel,Blue,Innerwear,Other,Men;Apparel;Innerwear;Briefs;Blue;Summer;Casual,,,,
training_img/21591.jpg,Women,Apparel,Black,Topwear,Other,Women;Apparel;Topwear;Tshirts;Black;Summer;Casual,,,,
training_img/5560.jpg,Men,Apparel,Green,Topwear,"Coats, Jackets & Truckers",Men;Apparel;Topwear;Jackets;Green;Summer;Sports,,,,
training_img/33692.jpg,Men,Footwear,Brown,Shoes,Other,Men;Footwear;Shoes;Formal Shoes;Brown;Winter;Formal,,,,
training_img/52902.jpg,Women,Apparel,Blue,Saree,Other,Women;Apparel;Saree;Sarees;Blue;Fall;Ethnic,,,,
training_img/52980.jpg,Women,Apparel,Green,Saree,Other,Women;Apparel;Saree;Sarees;Green;Fall;Ethnic,,,,
training_img/28745.jpg,Women,Apparel,Orange,Topwear,Other,Women;Apparel;Topwear;Kurtas;Orange;Summer;Ethnic,,,,
training_img/56317.jpg,Women,Accessories,Black,Watches,Other,Women;Accessories;Watches;Watches;Black;Winter;Casual,,,,
training_img/56072.jpg,Women,Personal Care,Brown,Lips,Other,Women;Personal Care;Lips;Lip Liner;Brown;Spring;Casual,,,,
training_img/56923.jpg,Women,Footwear,Orange,Shoes,Other,Women;Footwear;Shoes;Heels;Orange;Winter;Casual,,,,
training_img/31705.jpg,Women,Accessories,Silver,Jewellery,Other,Women;Accessories;Jewellery;Earrings;Silver;Winter;Ethnic,,,,
training_img/8352.jpg,Unisex,Accessories,Black,Bags,Other,Unisex;Accessories;Bags;Backpacks;Black;Winter;Travel,,,,
training_img/52186.jpg,Women,Accessories,Silver,Jewellery,Other,Women;Accessories;Jewellery;Earrings;Silver;Fall;Casual,,,,
training_img/30877.jpg,Women,Apparel,Blue,Topwear,Other,Women;Apparel;Topwear;Kurtas;Blue;Summer;Ethnic,,,,
training_img/30931.jpg,Women,Apparel,Teal,Topwear,Other,Women;Apparel;Topwear;Kurtis;Teal;Summer;Ethnic,,,,
training_img/7803.jpg,Men,Apparel,Teal,Topwear,Other,Men;Apparel;Topwear;Tshirts;Teal;Fall;Casual,,,,
training_img/19191.jpg,Men,Apparel,Charcoal,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Charcoal;Summer;Casual,,,,
training_img/59275.jpg,Women,Accessories,Red,Watches,Other,Women;Accessories;Watches;Watches;Red;Winter;Casual,,,,
training_img/15094.jpg,Women,Apparel,Orange,Topwear,Other,Women;Apparel;Topwear;Kurtas;Orange;Fall;Ethnic,,,,
training_img/10044.jpg,Men,Apparel,Black,Topwear,Other,Men;Apparel;Topwear;Tshirts;Black;Fall;Casual,,,,
training_img/6805.jpg,Men,Footwear,Blue,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Blue;Summer;Casual,,,,
training_img/12367.jpg,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;White;Fall;Formal,,,,
training_img/41836.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Black;Summer;Casual,,,,
training_img/35454.jpg,Boys,Apparel,Blue,Topwear,Other,Boys;Apparel;Topwear;Tshirts;Blue;Summer;Casual,,,,
training_img/48497.jpg,Women,Apparel,Black,Bottomwear,Other,Women;Apparel;Bottomwear;Trousers;Black;Winter;Casual,,,,
training_img/10392.jpg,Women,Accessories,White,Watches,Other,Women;Accessories;Watches;Watches;White;Winter;Casual,,,,
training_img/17065.jpg,Women,Accessories,White,Belts,Other,Women;Accessories;Belts;Belts;White;Winter;Casual,,,,
training_img/59734.jpg,Women,Apparel,Purple,Innerwear,Other,Women;Apparel;Innerwear;Briefs;Purple;Summer;Casual,,,,
training_img/13873.jpg,Men,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Purple;Fall;Casual,,,,
training_img/51762.jpg,Women,Footwear,Gold,Shoes,Other,Women;Footwear;Shoes;Heels;Gold;Winter;Casual,,,,
training_img/38608.jpg,Men,Apparel,Grey,Topwear,Other,Men;Apparel;Topwear;Tshirts;Grey;Summer;Casual,,,,
training_img/13546.jpg,Women,Footwear,Gold,Shoes,Other,Women;Footwear;Shoes;Flats;Gold;Spring;Casual,,,,
training_img/56697.jpg,Men,Apparel,Black,Topwear,Other,Men;Apparel;Topwear;Kurtas;Black;Summer;Ethnic,,,,
training_img/10186.jpg,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Black;Fall;Casual,,,,
training_img/51667.jpg,Men,Accessories,Grey,Eyewear,Other,Men;Accessories;Eyewear;Sunglasses;Grey;Winter;Casual,,,,
training_img/38204.jpg,Women,Accessories,Grey,Eyewear,Other,Women;Accessories;Eyewear;Sunglasses;Grey;Winter;Casual,,,,
training_img/53145.jpg,Women,Footwear,Blue,Shoes,Other,Women;Footwear;Shoes;Heels;Blue;Winter;Casual,,,,
training_img/41855.jpg,Men,Accessories,Blue,Headwear,Other,Men;Accessories;Headwear;Caps;Blue;Summer;Casual,,,,
training_img/18935.jpg,Men,Apparel,Blue,Topwear,Other,Men;Apparel;Topwear;Tshirts;Blue;Fall;Casual,,,,
training_img/9466.jpg,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;White;Fall;Formal,,,,
training_img/4194.jpg,Men,Apparel,Maroon,Topwear,Other,Men;Apparel;Topwear;Tshirts;Maroon;Summer;Casual,,,,
training_img/38142.jpg,Unisex,Accessories,Red,Bags,Other,Unisex;Accessories;Bags;Backpacks;Red;Summer;Casual,,,,
training_img/7256.jpg,Men,Footwear,Brown,Sandal,Other,Men;Footwear;Sandal;Sandals;Brown;Fall;Casual,,,,
training_img/9266.jpg,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Navy Blue;Fall;Casual,,,,
training_img/49165.jpg,Women,Personal Care,Olive,Makeup,Other,Women;Personal Care;Makeup;Kajal and Eyeliner;Olive;Spring;Casual,,,,
training_img/53775.jpg,Men,Apparel,Red,Topwear,Other,Men;Apparel;Topwear;Tshirts;Red;Summer;Casual,,,,
training_img/41791.jpg,Women,Apparel,Black,Topwear,Other,Women;Apparel;Topwear;Tops;Black;Summer;Casual,,,,
training_img/17570.jpg,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Green;Fall;Formal,,,,
training_img/52781.jpg,Women,Accessories,Black,Wallets,Other,Women;Accessories;Wallets;Wallets;Black;Fall;Casual,,,,
training_img/40472.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Sports Shoes;Black;Fall;Sports,,,,
training_img/31015.jpg,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;White;Winter;Formal,,,,
training_img/9919.jpg,Women,Accessories,Black,Bags,Other,Women;Accessories;Bags;Handbags;Black;Fall;Casual,,,,
training_img/16465.jpg,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Grey;Fall;Casual,,,,
training_img/54800.jpg,Men,Apparel,Blue,Bottomwear,Jeans,Men;Apparel;Bottomwear;Jeans;Blue;Summer;Casual,,,,
training_img/27604.jpg,Men,Apparel,Khaki,Bottomwear,Other,Men;Apparel;Bottomwear;Trousers;Khaki;Summer;Casual,,,,
training_img/9769.jpg,Men,Apparel,Navy Blue,Bottomwear,Other,Men;Apparel;Bottomwear;Tracksuits;Navy Blue;Fall;Casual,,,,
training_img/18302.jpg,Women,Apparel,Green,Topwear,Other,Women;Apparel;Topwear;Kurtis;Green;Fall;Ethnic,,,,
training_img/46795.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Formal Shoes;Black;Summer;Formal,,,,
training_img/59819.jpg,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Blue;Summer;Casual,,,,
training_img/11287.jpg,Men,Apparel,Blue,Bottomwear,Jeans,Men;Apparel;Bottomwear;Jeans;Blue;Summer;Casual,,,,
training_img/2855.jpg,Men,Apparel,Black,Topwear,Other,Men;Apparel;Topwear;Tshirts;Black;Summer;Casual,,,,
training_img/46736.jpg,Men,Accessories,Blue,Watches,Other,Men;Accessories;Watches;Watches;Blue;Winter;Casual,,,,
training_img/48251.jpg,Boys,Apparel,Off White,Topwear,Other,Boys;Apparel;Topwear;Tshirts;Off White;Summer;Casual,,,,
training_img/36207.jpg,Girls,Apparel,White,Topwear,Other,Girls;Apparel;Topwear;Tops;White;Summer;Casual,,,,
training_img/31204.jpg,Men,Accessories,Brown,Accessories,Other,Men;Accessories;Accessories;Accessory Gift Set;Brown;Summer;Casual,,,,
training_img/26610.jpg,Men,Footwear,White,Shoes,Other,Men;Footwear;Shoes;Sports Shoes;White;Summer;Sports,,,,
training_img/6387.jpg,Men,Footwear,Navy Blue,Shoes,Other,Men;Footwear;Shoes;Sports Shoes;Navy Blue;Summer;Sports,,,,
training_img/28399.jpg,Women,Accessories,Brown,Eyewear,Other,Women;Accessories;Eyewear;Sunglasses;Brown;Winter;Casual,,,,
training_img/25043.jpg,Women,Apparel,Pink,Topwear,Other,Women;Apparel;Topwear;Tshirts;Pink;Fall;Sports,,,,
training_img/10005.jpg,Men,Apparel,Blue,Topwear,Other,Men;Apparel;Topwear;Tshirts;Blue;Fall;Sports,,,,
training_img/24756.jpg,Men,Apparel,Green,Topwear,Other,Men;Apparel;Topwear;Sweaters;Green;Fall;Casual,,,,
training_img/21982.jpg,Women,Accessories,Gold,Bags,Other,Women;Accessories;Bags;Clutches;Gold;Winter;Casual,,,,
training_img/34438.jpg,Women,Apparel,White,Topwear,Other,Women;Apparel;Topwear;Tshirts;White;Summer;Casual,,,,
training_img/58110.jpg,Women,Accessories,Silver,Jewellery,Other,Women;Accessories;Jewellery;Earrings;Silver;Fall;Casual,,,,
training_img/9710.jpg,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;White;Fall;Casual,,,,
training_img/12705.jpg,Men,Footwear,White,Shoes,Other,Men;Footwear;Shoes;Sports Shoes;White;Fall;Sports,,,,
training_img/57289.jpg,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Blue;Summer;Casual,,,,
training_img/40295.jpg,Unisex,Footwear,Purple,Flip Flops,Other,Unisex;Footwear;Flip Flops;Flip Flops;Purple;Fall;Casual,,,,
training_img/55982.jpg,Women,Personal Care,Brown,Lips,Other,Women;Personal Care;Lips;Lipstick;Brown;Spring;Casual,,,,
training_img/23750.jpg,Unisex,Accessories,Purple,Eyewear,Other,Unisex;Accessories;Eyewear;Sunglasses;Purple;Winter;Casual,,,,
training_img/19933.jpg,Men,Accessories,Red,Accessories,Other,Men;Accessories;Accessories;Accessory Gift Set;Red;Fall;Formal,,,,
training_img/31192.jpg,Men,Accessories,Brown,Accessories,Other,Men;Accessories;Accessories;Accessory Gift Set;Brown;Summer;Casual,,,,
training_img/29957.jpg,Men,Accessories,Copper,Eyewear,Other,Men;Accessories;Eyewear;Sunglasses;Copper;Winter;Casual,,,,
training_img/14320.jpg,Men,Apparel,Grey,Bottomwear,Shorts,Men;Apparel;Bottomwear;Shorts;Grey;Fall;Sports,,,,
training_img/2196.jpg,Men,Footwear,White,Shoes,Other,Men;Footwear;Shoes;Sports Shoes;White;Fall;Sports,,,,
training_img/55806.jpg,Women,Apparel,Green,Loungewear and Nightwear,Other,Women;Apparel;Loungewear and Nightwear;Night suits;Green;Summer;Casual,,,,
training_img/11035.jpg,Women,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",Women;Apparel;Topwear;Shirts;Purple;Fall;Casual,,,,
training_img/27105.jpg,Women,Apparel,Lavender,Topwear,Other,Women;Apparel;Topwear;Kurtas;Lavender;Summer;Ethnic,,,,
training_img/40321.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Sports Shoes;Black;Summer;Sports,,,,
training_img/56615.jpg,Women,Personal Care,Rose,Makeup,Other,Women;Personal Care;Makeup;Highlighter and Blush;Rose;Spring;Casual,,,,
training_img/12870.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Black;Spring;Casual,,,,
training_img/45872.jpg,Men,Accessories,Grey,Watches,Other,Men;Accessories;Watches;Watches;Grey;Winter;Casual,,,,
training_img/43271.jpg,Women,Accessories,Black,Bags,Other,Women;Accessories;Bags;Handbags;Black;Spring;Casual,,,,
training_img/38415.jpg,Women,Accessories,Red,Belts,Other,Women;Accessories;Belts;Belts;Red;Summer;Casual,,,,
training_img/26985.jpg,Women,Apparel,Pink,Bottomwear,Shorts,Women;Apparel;Bottomwear;Shorts;Pink;Summer;Casual,,,,
training_img/58966.jpg,Women,Personal Care,Pink,Fragrance,Other,Women;Personal Care;Fragrance;Perfume and Body Mist;Pink;Spring;Casual,,,,
training_img/16018.jpg,Men,Apparel,Khaki,Bottomwear,Other,Men;Apparel;Bottomwear;Trousers;Khaki;Fall;Casual,,,,
training_img/9434.jpg,Unisex,Accessories,White,Headwear,Other,Unisex;Accessories;Headwear;Caps;White;Fall;Casual,,,,
training_img/46706.jpg,Women,Personal Care,Pink,Fragrance,Other,Women;Personal Care;Fragrance;Perfume and Body Mist;Pink;Spring;Casual,,,,
training_img/49149.jpg,Women,Personal Care,Brown,Lips,Other,Women;Personal Care;Lips;Lip Liner;Brown;Spring;Casual,,,,
training_img/41661.jpg,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Blue;Summer;Formal,,,,
training_img/4210.jpg,Boys,Apparel,Blue,Topwear,Other,Boys;Apparel;Topwear;Tshirts;Blue;Summer;Casual,,,,
training_img/29249.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Sports Shoes;Black;Summer;Sports,,,,
training_img/44735.jpg,Women,Footwear,White,Flip Flops,Other,Women;Footwear;Flip Flops;Flip Flops;White;Spring;Casual,,,,
training_img/13159.jpg,Women,Apparel,Grey,Topwear,Other,Women;Apparel;Topwear;Tshirts;Grey;Fall;Casual,,,,
training_img/4097.jpg,Men,Apparel,Red,Topwear,Other,Men;Apparel;Topwear;Tshirts;Red;Fall;Sports,,,,
training_img/25530.jpg,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Blue;Summer;Casual,,,,
training_img/22113.jpg,Women,Footwear,White,Shoes,Other,Women;Footwear;Shoes;Sports Shoes;White;Fall;Sports,,,,
training_img/13513.jpg,Men,Apparel,Grey,Topwear,Other,Men;Apparel;Topwear;Tshirts;Grey;Fall;Casual,,,,
training_img/19359.jpg,Women,Apparel,Cream,Innerwear,Other,Women;Apparel;Innerwear;Briefs;Cream;Summer;Casual,,,,
training_img/52807.jpg,Men,Accessories,Brown,Wallets,Other,Men;Accessories;Wallets;Wallets;Brown;Summer;Casual,,,,
training_img/59597.jpg,Women,Apparel,Green,Saree,Other,Women;Apparel;Saree;Sarees;Green;Fall;Ethnic,,,,
training_img/18898.jpg,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",Women;Apparel;Topwear;Shirts;White;Fall;Casual,,,,
training_img/39375.jpg,Women,Accessories,Silver,Watches,Other,Women;Accessories;Watches;Watches;Silver;Winter;Casual,,,,
training_img/29736.jpg,Women,Accessories,Peach,Bags,Other,Women;Accessories;Bags;Handbags;Peach;Summer;Casual,,,,
training_img/28032.jpg,Men,Apparel,White,Innerwear,Other,Men;Apparel;Innerwear;Briefs;White;Summer;Casual,,,,
training_img/43873.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Black;Summer;Casual,,,,
training_img/3849.jpg,Men,Apparel,Navy Blue,Topwear,Other,Men;Apparel;Topwear;Tshirts;Navy Blue;Summer;Casual,,,,
training_img/25249.jpg,Women,Accessories,Brown,Bags,Other,Women;Accessories;Bags;Handbags;Brown;Summer;Casual,,,,
training_img/10583.jpg,Men,Accessories,Gold,Watches,Other,Men;Accessories;Watches;Watches;Gold;Winter;Formal,,,,
training_img/2707.jpg,Girls,Apparel,Pink,Dress,Skirts & Dresses,Girls;Apparel;Dress;Dresses;Pink;Summer;Casual,,,,
training_img/16613.jpg,Men,Apparel,Grey,Bottomwear,Other,Men;Apparel;Bottomwear;Trousers;Grey;Fall;Formal,,,,
training_img/48512.jpg,Women,Apparel,Grey,Topwear,Other,Women;Apparel;Topwear;Tops;Grey;Summer;Casual,,,,
training_img/9069.jpg,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Blue;Fall;Formal,,,,
training_img/40515.jpg,Men,Accessories,Cream,Watches,Other,Men;Accessories;Watches;Watches;Cream;Winter;Casual,,,,
training_img/58322.jpg,Men,Accessories,White,Socks,Other,Men;Accessories;Socks;Socks;White;Summer;Sports,,,,
training_img/42590.jpg,Girls,Apparel,White,Topwear,Other,Girls;Apparel;Topwear;Tshirts;White;Summer;Casual,,,,
training_img/55624.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Formal Shoes;Black;Summer;Formal,,,,
training_img/51404.jpg,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Blue;Summer;Casual,,,,
training_img/22943.jpg,Unisex,Accessories,Blue,Watches,Other,Unisex;Accessories;Watches;Watches;Blue;Winter;Casual,,,,
training_img/33401.jpg,Women,Accessories,Green,Wallets,Other,Women;Accessories;Wallets;Wallets;Green;Summer;Casual,,,,
training_img/59528.jpg,Women,Accessories,Silver,Jewellery,Other,Women;Accessories;Jewellery;Earrings;Silver;Summer;Casual,,,,
training_img/21251.jpg,Unisex,Accessories,Red,Bags,Other,Unisex;Accessories;Bags;Duffel Bag;Red;Fall;Casual,,,,
training_img/31861.jpg,Men,Accessories,Black,Watches,Other,Men;Accessories;Watches;Watches;Black;Winter;Casual,,,,
training_img/49329.jpg,Women,Accessories,White,Watches,Other,Women;Accessories;Watches;Watches;White;Winter;Casual,,,,
training_img/50343.jpg,Women,Apparel,Pink,Topwear,Other,Women;Apparel;Topwear;Kurtas;Pink;Summer;Ethnic,,,,
training_img/52375.jpg,Women,Apparel,Yellow,Loungewear and Nightwear,Other,Women;Apparel;Loungewear and Nightwear;Nightdress;Yellow;Winter;Casual,,,,
training_img/38804.jpg,Men,Apparel,Blue,Topwear,Other,Men;Apparel;Topwear;Tshirts;Blue;Summer;Casual,,,,
training_img/59147.jpg,Women,Footwear,Beige,Shoes,Other,Women;Footwear;Shoes;Heels;Beige;Fall;Casual,,,,
training_img/40085.jpg,Men,Apparel,White,Bottomwear,Shorts,Men;Apparel;Bottomwear;Shorts;White;Winter;Casual,,,,
training_img/52485.jpg,Women,Apparel,Blue,Innerwear,Other,Women;Apparel;Innerwear;Camisoles;Blue;Summer;Casual,,,,
training_img/23214.jpg,Women,Apparel,Cream,Topwear,Other,Women;Apparel;Topwear;Kurtas;Cream;Fall;Ethnic,,,,
training_img/54080.jpg,Women,Apparel,Brown,Topwear,Other,Women;Apparel;Topwear;Kurtis;Brown;Summer;Ethnic,,,,
training_img/19651.jpg,Men,Apparel,Blue,Topwear,Other,Men;Apparel;Topwear;Tshirts;Blue;Summer;Casual,,,,
training_img/21327.jpg,Men,Accessories,Brown,Eyewear,Other,Men;Accessories;Eyewear;Sunglasses;Brown;Winter;Casual,,,,
training_img/54135.jpg,Women,Footwear,Gold,Shoes,Other,Women;Footwear;Shoes;Heels;Gold;Winter;Casual,,,,
training_img/22836.jpg,Men,Footwear,Brown,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Brown;Summer;Casual,,,,
training_img/26697.jpg,Men,Footwear,White,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;White;Fall;Casual,,,,
training_img/10612.jpg,Men,Apparel,Maroon,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Maroon;Fall;Casual,,,,
training_img/7665.jpg,Men,Accessories,Grey,Socks,Other,Men;Accessories;Socks;Socks;Grey;Summer;Casual,,,,
training_img/27261.jpg,Women,Apparel,Yellow,Topwear,Other,Women;Apparel;Topwear;Tops;Yellow;Summer;Casual,,,,
training_img/14588.jpg,Women,Accessories,Red,Belts,Other,Women;Accessories;Belts;Belts;Red;Summer;Casual,,,,
training_img/9251.jpg,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Green;Fall;Formal,,,,
training_img/1649.jpg,Unisex,Footwear,Blue,Shoes,Other,Unisex;Footwear;Shoes;Casual Shoes;Blue;Spring;Casual,,,,
training_img/7239.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Formal Shoes;Black;Fall;Formal,,,,
training_img/42331.jpg,Women,Apparel,Navy Blue,Saree,Other,Women;Apparel;Saree;Sarees;Navy Blue;Summer;Ethnic,,,,
training_img/26352.jpg,Women,Accessories,White,Watches,Other,Women;Accessories;Watches;Watches;White;Winter;Casual,,,,
training_img/44744.jpg,Men,Footwear,Black,Shoes,Other,Men;Footwear;Shoes;Casual Shoes;Black;Summer;Casual,,,,
training_img/23294.jpg,Men,Accessories,White,Watches,Other,Men;Accessories;Watches;Watches;White;Winter;Casual,,,,
training_img/8636.jpg,Unisex,Accessories,Black,Eyewear,Other,Unisex;Accessories;Eyewear;Sunglasses;Black;Winter;Casual,,,,
training_img/43281.jpg,Women,Accessories,Purple,Bags,Other,Women;Accessories;Bags;Handbags;Purple;Winter;Casual,,,,
training_img/15550.jpg,Men,Accessories,White,Socks,Other,Men;Accessories;Socks;Socks;White;Fall;Sports,,,,
training_img/39316.jpg,Boys,Apparel,White,Topwear,Other,Boys;Apparel;Topwear;Tshirts;White;Summer;Casual,,,,
training_img/30769.jpg,Men,Apparel,Mustard,Topwear,Other,Men;Apparel;Topwear;Kurtas;Mustard;Summer;Ethnic,,,,
training_img/37305.jpg,Men,Accessories,Black,Watches,Other,Men;Accessories;Watches;Watches;Black;Summer;Casual,,,,
training_img/25536.jpg,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Green;Summer;Casual,,,,
training_img/58237.jpg,Women,Accessories,Navy Blue,Wallets,Other,Women;Accessories;Wallets;Wallets;Navy Blue;Summer;Casual,,,,
training_img/20733.jpg,Women,Footwear,Grey,Shoes,Other,Women;Footwear;Shoes;Heels;Grey;Summer;Casual,,,,
training_img/2276.jpg,Men,Apparel,Blue,Topwear,Other,Men;Apparel;Topwear;Tshirts;Blue;Fall;Sports,,,,
training_img/23350.jpg,Men,Apparel,Multi,Innerwear,Other,Men;Apparel;Innerwear;Boxers;Multi;Summer;Casual,,,,
training_img/4747.jpg,Men,Apparel,Green,Topwear,Other,Men;Apparel;Topwear;Tshirts;Green;Summer;Sports,,,,
training_img/26389.jpg,Men,Apparel,Magenta,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Magenta;Summer;Formal,,,,
training_img/5979.jpg,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Black;Summer;Casual,,,,
training_img/10099.jpg,Men,Accessories,Grey,Watches,Other,Men;Accessories;Watches;Watches;Grey;Winter;Casual,,,,
training_img/13715.jpg,Men,Apparel,Black,Topwear,Other,Men;Apparel;Topwear;Tshirts;Black;Fall;Casual,,,,
training_img/33787.jpg,Men,Apparel,Brown,Topwear,"Shirts, TShirts & Tops",Men;Apparel;Topwear;Shirts;Brown;Spring;Smart Casual,,,,
training_img/30346.jpg,Men,Apparel,Off White,Topwear,Other,Men;Apparel;Topwear;Tshirts;Off White;Summer;Casual,,,,
training_img/40626.jpg,Women,Apparel,Pink,Topwear,Other,Women;Apparel;Topwear;Kurtas;Pink;Summer;Ethnic,,,,
training_img/13520.jpg,Women,Apparel,Purple,Topwear,Other,Women;Apparel;Topwear;Sweaters;Purple;Fall;Casual,,,,
training_img/34967.jpg,Women,Accessories,Off White,Stoles,Other,Women;Accessories;Stoles;Stoles;Off White;Summer;Casual,,,,
training_img/32582.jpg,Women,Apparel,Yellow,Dress,Skirts & Dresses,Women;Apparel;Dress;Dresses;Yellow;Summer;Casual,,,,
training_img/53578.jpg,Women,Accessories,White,Watches,Other,Women;Accessories;Watches;Watches;White;Winter;Casual,,,,
training_img/55993.jpg,Women,Personal Care,Purple,Lips,Other,Women;Personal Care;Lips;Lipstick;Purple;Spring;Casual,,,,
